Point in Time[s],State of Active Resource[]
4173.556662436,0
4174.555874999,1
4174.556662436,0
4175.555874999,1
4175.556662436,0
4176.555874999,1
4176.556633272,0
4177.555874999,1
4177.556633272,0
4178.555874999,1
4178.556633272,0
4179.555874999,1
4179.556633272,0
4180.555874999,1
4180.556633272,0
4181.555874999,1
4181.556574943,0
4182.555874999,1
4182.556574943,0
4183.555874999,1
4183.556574943,0
4184.555874999,1
4184.556574943,0
4185.555874999,1
4185.556545779,0
4186.555874999,1
4186.556545779,0
4187.555874999,1
4187.556545779,0
4188.555874999,1
4188.556545779,0
4189.555874999,1
4189.556545779,0
4190.555874999,1
4190.556516614,0
4191.555874999,1
4191.556516614,0
4192.555874999,1
4192.556516614,0
4193.555874999,1
4193.556516614,0
4194.555874999,1
4194.55648745,0
4195.555874999,1
4195.55648745,0
4196.555874999,1
4196.55648745,0
4197.555874999,1
4197.55648745,0
4198.555874999,1
4198.55648745,0
4199.555874999,1
4199.556458286,0
4200.555874999,1
4200.556458286,0
4201.555874999,1
4201.556458286,0
4202.555874999,1
4202.556458286,0
4203.555874999,1
4203.556429121,0
4204.555874999,1
4204.556429121,0
4205.555874999,1
4205.556429121,0
4206.555874999,1
4206.556429121,0
4207.555874999,1
4207.556429121,0
4208.555874999,1
4208.556370792,0
4209.555874999,1
4209.556370792,0
4210.555874999,1
4210.556370792,0
4211.555874999,1
4211.556370792,0
4212.555874999,1
4212.556341628,0
4213.555874999,1
4213.556341628,0
4214.555874999,1
4214.556341628,0
4215.555874999,1
4215.556341628,0
4216.555874999,1
4216.556341628,0
4217.555874999,1
4217.556312464,0
4218.555874999,1
4218.556312464,0
4219.555874999,1
4219.556312464,0
4220.555874999,1
4220.556312464,0
4221.555874999,1
4221.556283299,0
4222.555874999,1
4222.556283299,0
4223.555874999,1
4223.556283299,0
4224.555874999,1
4224.556283299,0
4225.555874999,1
4225.556283299,0
4226.555874999,1
4226.556254135,0
4227.555874999,1
4227.556254135,0
4228.555874999,1
4228.556254135,0
4229.555874999,1
4229.556254135,0
4230.555874999,1
4230.556254135,0
4231.555874999,1
4231.556254135,0
4232.555874999,1
4232.556254135,0
4233.555874999,1
4233.556254135,0
4234.555874999,1
4234.556254135,0
4235.555874999,1
4235.556254135,0
4236.555874999,1
4236.556254135,0
4237.555874999,1
4237.556254135,0
4238.555874999,1
4238.556254135,0
4239.555874999,1
4239.556254135,0
4240.555874999,1
4240.556254135,0
4241.555874999,1
4241.556254135,0
4242.555874999,1
4242.556254135,0
4243.555874999,1
4243.556254135,0
4244.555874999,1
4244.556283299,0
4245.555874999,1
4245.556283299,0
4246.555874999,1
4246.556283299,0
4247.555874999,1
4247.556283299,0
4248.555874999,1
4248.556283299,0
4249.555874999,1
4249.556283299,0
4250.555874999,1
4250.556283299,0
4251.555874999,1
4251.556283299,0
4252.555874999,1
4252.556283299,0
4253.555874999,1
4253.556283299,0
4254.555874999,1
4254.556283299,0
4255.555874999,1
4255.556283299,0
4256.555874999,1
4256.556283299,0
4257.555874999,1
4257.556312464,0
4258.555874999,1
4258.556312464,0
4259.555874999,1
4259.556312464,0
4260.555874999,1
4260.556312464,0
4261.555874999,1
4261.556312464,0
4262.555874999,1
4262.556312464,0
4263.555874999,1
4263.556312464,0
4264.555874999,1
4264.556312464,0
4265.555874999,1
4265.556312464,0
4266.555874999,1
4266.556312464,0
4267.555874999,1
4267.556312464,0
4268.555874999,1
4268.556312464,0
4269.555874999,1
4269.556312464,0
4270.555874999,1
4270.556312464,0
4271.555874999,1
4271.556341628,0
4272.555874999,1
4272.556341628,0
4273.555874999,1
4273.556341628,0
4274.555874999,1
4274.556341628,0
4275.555874999,1
4275.556341628,0
4276.555874999,1
4276.556341628,0
4277.555874999,1
4277.556341628,0
4278.555874999,1
4278.556341628,0
4279.555874999,1
4279.556341628,0
4280.555874999,1
4280.556370792,0
4281.555874999,1
4281.556370792,0
4282.555874999,1
4282.556370792,0
4283.555874999,1
4283.556370792,0
4284.555874999,1
4284.556370792,0
4285.555874999,1
4285.556370792,0
4286.555874999,1
4286.556370792,0
4287.555874999,1
4287.556370792,0
