Point in Time[s],State of Active Resource[]
37945.005937499,0
37946.005937499,1
37946.005937499,0
37947.005937499,1
37947.005937499,0
37948.005937499,1
37948.005937499,0
37949.004999999,1
37949.004999999,0
37950.004999999,1
37950.004999999,0
37951.004999999,1
37951.004999999,0
37952.004999999,1
37952.004999999,0
37953.004999999,1
37953.004999999,0
37954.004999999,1
37954.004999999,0
37955.004999999,1
37955.004999999,0
37956.0040625,1
37956.0040625,0
37957.0040625,1
37957.0040625,0
37958.0040625,1
37958.0040625,0
37959.0040625,1
37959.0040625,0
37960.0040625,1
37960.0040625,0
37961.0040625,1
37961.0040625,0
37962.0040625,1
37962.0040625,0
37963.003125,1
37963.003125,0
37964.003125,1
37964.003125,0
37965.003125,1
37965.003125,0
37966.003125,1
37966.003125,0
37967.003125,1
37967.003125,0
37968.003125,1
37968.003125,0
37969.003125,1
37969.003125,0
37970.001875,1
37970.001875,0
37971.001875,1
37971.001875,0
37972.001875,1
37972.001875,0
37973.001875,1
37973.001875,0
37974.001875,1
37974.001875,0
37975.001875,1
37975.001875,0
37976.001875,1
37976.001875,0
37977.0009375,1
37977.0009375,0
37978.0009375,1
37978.0009375,0
37979.0009375,1
37979.0009375,0
37980.0009375,1
37980.0009375,0
37981.0009375,1
37981.0009375,0
37982.0009375,1
37982.0009375,0
37983.0009375,1
37983.0009375,0
37983.999999999,1
37983.999999999,0
37985.0,1
37985.0,0
37986.0,1
37986.0,0
37987.0,1
37987.0,0
37988.0,1
37988.0,0
37989.0,1
37989.0,0
37990.0,1
37990.0,0
37991.0009375,1
37991.0009375,0
37992.0009375,1
37992.0009375,0
37993.0009375,1
37993.0009375,0
37994.0009375,1
37994.0009375,0
37995.0009375,1
37995.0009375,0
37996.0009375,1
37996.0009375,0
37997.0009375,1
37997.0009375,0
37998.001875,1
37998.001875,0
37999.001875,1
37999.001875,0
38000.001875,1
38000.001875,0
38001.001875,1
38001.001875,0
38002.001875,1
38002.001875,0
38003.001875,1
38003.001875,0
38004.001875,1
38004.001875,0
38005.002499999,1
38005.002499999,0
38006.002499999,1
38006.002499999,0
38007.002499999,1
38007.002499999,0
38008.002499999,1
38008.002499999,0
38009.002499999,1
38009.002499999,0
38010.002499999,1
38010.002499999,0
38011.002499999,1
38011.002499999,0
38012.003437499,1
38012.003437499,0
38013.003437499,1
38013.003437499,0
38014.003437499,1
38014.003437499,0
38015.003437499,1
38015.003437499,0
38016.003437499,1
38016.003437499,0
38017.003437499,1
38017.003437499,0
38018.003437499,1
38018.003437499,0
38019.004375,1
38019.004375,0
38020.004375,1
38020.004375,0
38021.004375,1
38021.004375,0
38022.004375,1
38022.004375,0
38023.004375,1
38023.004375,0
38024.004375,1
38024.004375,0
38025.004375,1
38025.004375,0
38026.0053125,1
38026.0053125,0
38027.0053125,1
38027.0053125,0
38028.0053125,1
38028.0053125,0
38029.0053125,1
38029.0053125,0
38030.0053125,1
38030.0053125,0
38031.0053125,1
38031.0053125,0
38032.0053125,1
38032.0053125,0
38033.00625,1
38033.00625,0
38034.00625,1
38034.00625,0
38035.00625,1
38035.00625,0
38036.00625,1
38036.00625,0
38037.00625,1
38037.00625,0
38038.00625,1
38038.00625,0
38039.006874999,1
38039.006874999,0
38040.006874999,1
38040.006874999,0
38041.006874999,1
38041.006874999,0
38042.006874999,1
38042.006874999,0
38043.006874999,1
38043.006874999,0
38044.006874999,1
38044.006874999,0
38045.006874999,1
38045.006874999,0
38046.0078125,1
38046.0078125,0
38047.0078125,1
38047.0078125,0
38048.0078125,1
38048.0078125,0
38049.0078125,1
38049.0078125,0
38050.0078125,1
38050.0078125,0
38051.0078125,1
38051.0078125,0
38052.0078125,1
38052.0078125,0
38053.00875,1
38053.00875,0
38054.00875,1
38054.00875,0
38055.00875,1
38055.00875,0
38056.00875,1
38056.00875,0
38057.00875,1
38057.00875,0
38058.00875,1
38058.00875,0
38059.00875,1
38059.00875,0
38060.0096875,1
38060.0096875,0
38061.0096875,1
38061.0096875,0
38062.0096875,1
38062.0096875,0
38063.0096875,1
38063.0096875,0
38064.0096875,1
38064.0096875,0
38065.0096875,1
38065.0096875,0
38066.0096875,1
38066.0096875,0
38067.010312499,1
38067.010312499,0
38068.010312499,1
38068.010312499,0
38069.010312499,1
38069.010312499,0
38070.010312499,1
38070.010312499,0
38071.010312499,1
38071.010312499,0
38072.010312499,1
38072.010312499,0
38073.010312499,1
38073.010312499,0
38074.011249999,1
38074.011249999,0
38075.011249999,1
38075.011249999,0
38076.011249999,1
38076.011249999,0
38077.011249999,1
38077.011249999,0
38078.011249999,1
38078.011249999,0
38079.011249999,1
38079.011249999,0
38080.011249999,1
38080.011249999,0
38081.0121875,1
38081.0121875,0
38082.0121875,1
38082.0121875,0
38083.0121875,1
38083.0121875,0
38084.0121875,1
38084.0121875,0
38085.0121875,1
38085.0121875,0
38086.0121875,1
38086.0121875,0
38087.0121875,1
38087.0121875,0
38088.013125,1
38088.013125,0
38089.013125,1
38089.013125,0
38090.013125,1
38090.013125,0
38091.013125,1
38091.013125,0
38092.013125,1
38092.013125,0
38093.013125,1
38093.013125,0
38094.013125,1
38094.013125,0
38095.0140625,1
38095.0140625,0
38096.0140625,1
38096.0140625,0
38097.0140625,1
38097.0140625,0
38098.0140625,1
38098.0140625,0
38099.0140625,1
38099.0140625,0
38100.0140625,1
38100.0140625,0
38101.0140625,1
38101.0140625,0
38102.014687499,1
38102.014687499,0
38103.014687499,1
38103.014687499,0
38104.014687499,1
38104.014687499,0
38105.014687499,1
38105.014687499,0
38106.014687499,1
38106.014687499,0
38107.014687499,1
38107.014687499,0
38108.014687499,1
38108.014687499,0
38109.015625,1
38109.015625,0
38110.015625,1
38110.015625,0
38111.015625,1
38111.015625,0
38112.015625,1
38112.015625,0
38113.015625,1
38113.015625,0
38114.015625,1
38114.015625,0
38115.015625,1
38115.015625,0
38116.0165625,1
38116.0165625,0
38117.0165625,1
38117.0165625,0
38118.0165625,1
38118.0165625,0
38119.0165625,1
