Point in Time[s],State of Active Resource[]
34429.793019427,1
34429.793019427,0
34429.910019428,1
34429.910214853,0
34430.088009714,1
34430.088498276,0
34430.793009713,1
34430.793009713,0
34430.910019428,1
34430.910214853,0
34431.088019428,1
34431.08850799,0
34431.793009713,1
34431.793009713,0
34431.910009714,1
34431.910205139,0
34432.088019428,1
34432.08850799,0
34432.793019427,1
34432.793019427,0
34432.910009714,1
34432.910205139,0
34433.088009714,1
34433.088498276,0
34433.793019427,1
34433.793019427,0
34433.910019428,1
34433.910214853,0
34434.088009714,1
34434.088498276,0
34434.793009713,1
34434.793009713,0
34434.910019428,1
34434.910214853,0
34435.088019428,1
34435.08850799,0
34435.793009713,1
34435.793009713,0
34435.910009714,1
34435.910205139,0
34436.088019428,1
34436.08850799,0
34436.793019427,1
34436.793019427,0
34436.910009714,1
34436.910205139,0
34437.088009714,1
34437.088498276,0
34437.793019427,1
34437.793019427,0
34437.910019428,1
34437.910214853,0
34438.088009714,1
34438.088498276,0
34438.793009713,1
34438.793009713,0
34438.910019428,1
34438.910214853,0
34439.088019428,1
34439.08850799,0
34439.793009713,1
34439.793009713,0
34439.910009714,1
34439.910205139,0
34440.088019428,1
34440.08850799,0
34440.793019427,1
34440.793019427,0
34440.910009714,1
34440.910205139,0
34441.088009714,1
34441.088498276,0
34441.793019427,1
34441.793019427,0
34441.910019428,1
34441.910214853,0
34442.088009714,1
34442.088498276,0
34442.793009713,1
34442.793009713,0
34442.910019428,1
34442.910214853,0
34443.088019428,1
34443.08850799,0
34443.793009713,1
34443.793009713,0
34443.910009714,1
34443.910205139,0
34444.088019428,1
34444.08850799,0
34444.793019427,1
34444.793019427,0
34444.910009714,1
34444.910205139,0
34445.088009714,1
34445.088498276,0
34445.793019427,1
34445.793019427,0
34445.910019428,1
34445.910214853,0
34446.088009714,1
34446.088498276,0
34446.793009713,1
34446.793009713,0
34446.910019428,1
34446.910214853,0
34447.088019428,1
34447.08850799,0
34447.793009713,1
34447.793009713,0
34447.910009714,1
34447.910205139,0
34448.088019428,1
34448.08850799,0
34448.793019427,1
34448.793019427,0
34448.910009714,1
34448.910205139,0
34449.088009714,1
34449.088498276,0
34449.793019427,1
34449.793019427,0
34449.910019428,1
34449.910214853,0
34450.088009714,1
34450.088498276,0
34450.793009713,1
34450.793009713,0
34450.910019428,1
34450.910214853,0
34451.088019428,1
34451.08850799,0
34451.793009713,1
34451.793009713,0
34451.910009714,1
34451.910205139,0
34452.088019428,1
34452.08850799,0
34452.793019427,1
34452.793019427,0
34452.910009714,1
34452.910205139,0
34453.088009714,1
34453.088498276,0
34453.793019427,1
34453.793019427,0
34453.910019428,1
34453.910214853,0
34454.088009714,1
34454.088498276,0
34454.793009713,1
34454.793009713,0
34454.910019428,1
34454.910214853,0
34455.088019428,1
34455.08850799,0
34455.793009713,1
34455.793009713,0
34455.910009714,1
34455.910205139,0
34456.088019428,1
34456.08850799,0
34456.793019427,1
34456.793019427,0
34456.910009714,1
34456.910205139,0
34457.088009714,1
34457.088498276,0
34457.793019427,1
34457.793019427,0
34457.910019428,1
34457.910214853,0
34458.088009714,1
34458.088498276,0
34458.793009713,1
34458.793009713,0
34458.910019428,1
34458.910214853,0
34459.088019428,1
34459.08850799,0
34459.793009713,1
34459.793009713,0
34459.910009714,1
34459.910205139,0
34460.088019428,1
34460.08850799,0
34460.793019427,1
34460.793019427,0
34460.910009714,1
34460.910205139,0
34461.088009714,1
34461.088498276,0
34461.793019427,1
34461.793019427,0
34461.910019428,1
34461.910214853,0
34462.088009714,1
34462.088498276,0
34462.793009713,1
34462.793009713,0
34462.910019428,1
34462.910214853,0
34463.088019428,1
34463.08850799,0
34463.793009713,1
34463.793009713,0
34463.910009714,1
34463.910205139,0
34464.088019428,1
34464.08850799,0
34464.793019427,1
34464.793019427,0
34464.910009714,1
34464.910205139,0
34465.088009714,1
34465.088498276,0
34465.793019427,1
34465.793019427,0
34465.910019428,1
34465.910214853,0
34466.088009714,1
34466.088498276,0
34466.793009713,1
34466.793009713,0
34466.910019428,1
34466.910214853,0
34467.088019428,1
34467.08850799,0
34467.793009713,1
34467.793009713,0
34467.910009714,1
34467.910205139,0
34468.088019428,1
34468.08850799,0
34468.793019427,1
34468.793019427,0
34468.910009714,1
34468.910205139,0
34469.088009714,1
34469.088498276,0
34469.793019427,1
34469.793019427,0
34469.910019428,1
34469.910214853,0
34470.088009714,1
34470.088498276,0
34470.793009713,1
34470.793009713,0
34470.910019428,1
34470.910214853,0
34471.088019428,1
34471.08850799,0
34471.793009713,1
34471.793009713,0
34471.910009714,1
34471.910205139,0
34472.088019428,1
34472.08850799,0
34472.793019427,1
34472.793019427,0
34472.910009714,1
34472.910205139,0
34473.088009714,1
34473.088498276,0
34473.793019427,1
34473.793019427,0
34473.910019428,1
34473.910214853,0
34474.088009714,1
34474.088498276,0
34474.793009713,1
34474.793009713,0
34474.910019428,1
34474.910214853,0
34475.088019428,1
34475.088410278,0
34475.793009713,1
34475.793009713,0
34475.910009714,1
34475.910205139,0
