Point in Time[s],Power Consumption[W]
9764.841,83.0
9773.764,102.0
9783.799,84.0
9793.785,85.0
9804.844,83.0
9813.794,84.0
9824.85,88.0
9833.806,88.0
9843.839,109.0
9853.828,108.0
9865.071,84.0
9873.95,81.0
9884.843,91.0
9894.003,85.0
9904.038,87.0
9914.014,101.0
9924.846,120.0
9934.03,121.0
9944.845,101.0
9954.045,83.0
9964.082,104.0
9974.06,109.0
9985.084,162.0
9994.215,157.0
10004.845,144.0
10014.269,106.0
10024.304,129.0
10034.278,161.0
10044.847,96.0
10054.293,91.0
10064.844,81.0
10074.311,81.0
10084.362,89.0
10094.331,99.0
10105.085,84.0
10114.392,94.0
10124.849,83.0
10134.441,81.0
10144.473,82.0
10154.46,84.0
10164.847,89.0
10174.471,84.0
10184.858,83.0
10194.488,96.0
10204.526,83.0
10214.497,96.0
10225.163,90.0
10234.677,87.0
10244.85,86.0
10254.725,81.0
10264.754,92.0
10274.74,86.0
10284.85,86.0
10294.758,84.0
10304.852,84.0
10314.797,104.0
10324.828,84.0
10334.793,118.0
10345.076,91.0
10354.856,85.0
10364.852,84.0
10374.86,84.0
10384.892,90.0
10394.859,84.0
10404.853,91.0
10414.857,86.0
10424.853,83.0
10434.856,101.0
10444.9,136.0
10455.078,102.0
10465.328,88.0
10474.898,121.0
10484.851,87.0
10494.857,120.0
10504.881,88.0
10514.857,89.0
10524.853,96.0
10534.861,85.0
10544.853,85.0
10554.857,82.0
10564.888,96.0
10575.349,163.0
10585.098,87.0
10594.874,91.0
10604.855,87.0
10614.86,101.0
10624.888,101.0
10634.862,105.0
10644.855,84.0
10654.86,83.0
10664.874,159.0
10674.858,101.0
10684.912,89.0
10695.538,110.0
10705.086,150.0
10714.856,153.0
10724.855,151.0
10734.871,161.0
10744.895,166.0
10754.857,159.0
10764.855,158.0
10774.854,130.0
10784.854,138.0
10794.856,135.0
10804.909,86.0
10815.506,110.0
10825.105,140.0
10834.856,148.0
10844.856,145.0
10854.856,135.0
10864.876,123.0
10874.86,134.0
10884.858,164.0
10894.872,158.0
10904.867,135.0
10914.855,122.0
10924.881,87.0
10935.525,139.0
10945.093,83.0
10954.862,84.0
10964.858,142.0
10974.855,99.0
10984.879,84.0
10994.857,80.0
11004.857,83.0
11014.856,83.0
11024.856,83.0
11034.857,83.0
11044.885,104.0
11055.493,91.0
11065.157,130.0
11074.858,133.0
11084.857,84.0
