Point in Time[s],Power Consumption[W]
14956.052,53.0
14966.061,50.0
14979.861,48.0
14989.879,51.0
14996.897,55.0
15009.858,51.0
15019.861,52.0
15026.486,57.0
15039.86,55.0
15046.486,49.0
15056.054,54.0
15069.879,88.0
15079.862,51.0
15089.883,50.0
15099.861,48.0
15109.884,53.0
15116.885,55.0
15129.861,86.0
15139.862,67.0
15149.881,57.0
15159.861,54.0
15166.486,85.0
15179.862,50.0
15186.485,51.0
15195.935,57.0
15206.009,51.0
15215.934,49.0
15226.028,49.0
15239.902,49.0
15249.917,51.0
15259.86,90.0
15269.878,49.0
15275.936,49.0
15286.105,49.0
15299.862,50.0
15306.487,56.0
15315.956,69.0
15326.142,67.0
15335.933,54.0
15346.16,48.0
15359.896,49.0
15369.912,51.0
15375.937,88.0
15386.218,59.0
15395.94,60.0
15406.236,85.0
15419.861,49.0
15426.489,49.0
15439.86,49.0
15446.488,51.0
15459.861,54.0
15469.881,50.0
15479.91,52.0
15486.895,49.0
15495.942,49.0
15506.391,51.0
15516.048,87.0
