Point in Time[s],Optimisation Time[s]
11840.0,0.037
11850.0,0.017
11860.0,0.019
11870.0,0.018
11880.0,0.026
11890.0,0.022
11900.0,0.029
11910.0,0.023
11920.0,0.022
11930.0,0.023
11940.0,0.016
11950.0,0.019
11960.0,0.021
11970.0,0.019
11980.0,0.017
11990.0,0.018
12000.0,0.018
12010.0,0.019
12020.0,0.022
12030.0,0.017
12040.0,0.019
12050.0,0.022
12060.0,0.019
12070.0,0.017
12080.0,0.016
12090.0,0.019
12100.0,0.017
12110.0,0.017
12120.0,0.02
12130.0,0.021
12140.0,0.018
12150.0,0.017
12160.0,0.02
12170.0,0.015
12180.0,0.022
12190.0,0.021
12200.0,0.017
12210.0,0.018
12220.0,0.022
12230.0,0.02
12240.0,0.02
12250.0,0.02
12260.0,0.021
12270.0,0.018
12280.0,0.014
12290.0,0.017
12300.0,0.021
12310.0,0.018
12320.0,0.021
12330.0,0.019
12340.0,0.02
12350.0,0.022
12360.0,0.019
12370.0,0.013
12380.0,0.023
12390.0,0.018
12400.0,0.018
12410.0,0.019
12420.0,0.018
12430.0,0.018
12440.0,0.019
12450.0,0.017
12460.0,0.018
12470.0,0.014
12480.0,0.019
12490.0,0.021
12500.0,0.022
12510.0,0.017
12520.0,0.016
12530.0,0.02
12540.0,0.015
12550.0,0.017
12560.0,0.019
12570.0,0.021
12580.0,0.02
12590.0,0.015
12600.0,0.019
12610.0,0.016
12620.0,0.02
12630.0,0.017
12640.0,0.019
12650.0,0.022
12660.0,0.019
12670.0,0.015
12680.0,0.017
12690.0,0.019
12700.0,0.019
12710.0,0.021
12720.0,0.021
12730.0,0.023
12740.0,0.022
12750.0,0.026
12760.0,0.021
12770.0,0.023
12780.0,0.022
12790.0,0.02
12800.0,0.017
12810.0,0.023
12820.0,0.018
12830.0,0.021
12840.0,0.023
12850.0,0.018
12860.0,0.019
12870.0,0.023
12880.0,0.024
12890.0,0.017
12900.0,0.025
12910.0,0.018
12920.0,0.022
12930.0,0.018
12940.0,0.023
12950.0,0.018
12960.0,0.023
12970.0,0.022
12980.0,0.019
12990.0,0.017
13000.0,0.02
13010.0,0.025
13020.0,0.015
13030.0,0.02
13040.0,0.02
13050.0,0.019
13060.0,0.027
13070.0,0.019
13080.0,0.019
13090.0,0.02
13100.0,0.024
13110.0,0.021
13120.0,0.021
13130.0,0.018
13140.0,0.024
13150.0,0.02
13160.0,0.019
13170.0,0.02
13180.0,0.018
13190.0,0.015
13200.0,0.019
13210.0,0.018
13220.0,0.023
13230.0,0.023
13240.0,0.025
13250.0,0.021
13260.0,0.016
13270.0,0.022
13280.0,0.017
13290.0,0.02
13300.0,0.017
13310.0,0.018
13320.0,0.015
13330.0,0.017
13340.0,0.017
13350.0,0.021
13360.0,0.023
13370.0,0.017
13380.0,0.02
13390.0,0.018
13400.0,0.019
13410.0,0.015
13420.0,0.017
13430.0,0.018
13440.0,0.019
13450.0,0.02
13460.0,0.02
13470.0,0.017
13480.0,0.018
13490.0,0.023
13500.0,0.021
13510.0,0.016
13520.0,0.02
13530.0,0.022
13540.0,0.018
13550.0,0.021
13560.0,0.021
13570.0,0.019
13580.0,0.013
13590.0,0.021
13600.0,0.022
13610.0,0.02
13620.0,0.018
13630.0,0.017
13640.0,0.017
13650.0,0.02
13660.0,0.018
13670.0,0.02
13680.0,0.015
13690.0,0.019
13700.0,0.021
13710.0,0.014
13720.0,0.015
13730.0,0.02
13740.0,0.022
13750.0,0.021
13760.0,0.017
13770.0,0.018
13780.0,0.021
13790.0,0.02
13800.0,0.02
13810.0,0.017
13820.0,0.025
13830.0,0.02
13840.0,0.016
13850.0,0.018
13860.0,0.02
13870.0,0.023
13880.0,0.021
13890.0,0.015
13900.0,0.072
13910.0,0.021
13920.0,0.018
13930.0,0.019
13940.0,0.018
13950.0,0.015
13960.0,0.02
13970.0,0.013
13980.0,0.018
13990.0,0.02
14000.0,0.019
14010.0,0.023
14020.0,0.017
14030.0,0.02
14040.0,0.023
14050.0,0.017
14060.0,0.015
14070.0,0.016
14080.0,0.018
14090.0,0.03
14100.0,0.02
14110.0,0.018
14120.0,0.02
14130.0,0.019
14140.0,0.023
14150.0,0.022
14160.0,0.024
14170.0,0.022
14180.0,0.018
14190.0,0.018
14200.0,0.016
14210.0,0.023
14220.0,0.021
14230.0,0.016
14240.0,0.019
14250.0,0.022
14260.0,0.022
14270.0,0.025
14280.0,0.017
14290.0,0.018
14300.0,0.021
14310.0,0.022
14320.0,0.016
14330.0,0.018
14340.0,0.017
14350.0,0.019
14360.0,0.02
14370.0,0.022
14380.0,0.021
14390.0,0.022
14400.0,0.021
14410.0,0.02
14420.0,0.02
14430.0,0.017
14440.0,0.023
14450.0,0.015
14460.0,0.016
14470.0,0.022
14480.0,0.019
14490.0,0.015
14500.0,0.021
14510.0,0.02
14520.0,0.018
14530.0,0.017
14540.0,0.017
14550.0,0.018
14560.0,0.018
14570.0,0.016
14580.0,0.016
14590.0,0.024
14600.0,0.02
14610.0,0.018
14620.0,0.013
14630.0,0.016
14640.0,0.02
14650.0,0.017
14660.0,0.018
14670.0,0.015
14680.0,0.021
14690.0,0.018
14700.0,0.022
14710.0,0.015
14720.0,0.015
14730.0,0.018
14740.0,0.019
14750.0,0.02
14760.0,0.017
14770.0,0.017
14780.0,0.021
14790.0,0.016
14800.0,0.024
14810.0,0.015
14820.0,0.022
14830.0,0.022
14840.0,0.022
14850.0,0.021
14860.0,0.018
14870.0,0.02
14880.0,0.016
14890.0,0.017
14900.0,0.021
14910.0,0.019
14920.0,0.019
14930.0,0.017
14940.0,0.022
14950.0,0.016
14960.0,0.019
14970.0,0.015
14980.0,0.02
14990.0,0.018
15000.0,0.02
15010.0,0.013
15020.0,0.015
15030.0,0.017
15040.0,0.021
15050.0,0.022
15060.0,0.018
15070.0,0.017
15080.0,0.025
15090.0,0.018
15100.0,0.014
15110.0,0.02
15120.0,0.016
15130.0,0.021
15140.0,0.021
15150.0,0.023
15160.0,0.024
15170.0,0.021
15180.0,0.02
15190.0,0.022
15200.0,0.029
15210.0,0.021
15220.0,0.021
15230.0,0.019
15240.0,0.022
15250.0,0.023
15260.0,0.023
15270.0,0.018
15280.0,0.019
15290.0,0.024
15300.0,0.021
15310.0,0.02
15320.0,0.023
15330.0,0.022
15340.0,0.024
15350.0,0.029
15360.0,0.019
15370.0,0.019
15380.0,0.021
15390.0,0.02
15400.0,0.022
15410.0,0.018
15420.0,0.019
15430.0,0.02
15440.0,0.019
15450.0,0.018
15460.0,0.02
15470.0,0.02
15480.0,0.021
15490.0,0.018
15500.0,0.018
15510.0,0.019
15520.0,0.022
15530.0,0.014
